"id","likesCount","ownerUsername","postUrl","replies/0/id","replies/0/likesCount","replies/0/ownerUsername","replies/0/text","replies/0/timestamp","replies/1/id","replies/1/likesCount","replies/1/ownerUsername","replies/1/text","replies/1/timestamp","replies/2/id","replies/2/likesCount","replies/2/ownerUsername","replies/2/text","replies/2/timestamp","repliesCount","text","timestamp"
"17883990554459649","0","sgupta27","https://www.instagram.com/p/CLeirrPpchH/","17902762976116826","0","beminimalist__","@sgupta27 Hey, yes this can be used in PM 

Here is the routine for you

AM : Moisturizer

 PM : Salicylic Acid

 PM : Moisturizer

 

 Please note the below points before you start following this routine : 

 *Do a patch test before using the product(s) also note that the multiple PM routines shared above are to be used on separate nights, please do not overlap these routines

 *Use Salicylic Acid on alternate days & gradually increase the frequency to daily & if you have sensitive skin, use Salicylic Acid only 2-3 times a week

 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn

 *Apply all actives on dry skin & use only 2-3 drops of serum for application

 *Below is the general layering practice one should follow while incorporating skincare actives in your routine

 

 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)

 PM : Cleanse > Tone > Skincare Actives > Moisturizer > Rosehip","2021-08-05T05:58:28.000Z",,,,,,,,,,,"1","Hi can this oil be used post application of Minimalist salicylic acid serum? Because this oil has vitamin C","2021-08-04T19:39:42.000Z"
"17923010470741841","0","rumpa_rup","https://www.instagram.com/p/CLeirrPpchH/","18243665347016490","1","beminimalist__","@rumpa_rup Hey, yes, they can be used, use Rosehip in the last step of skincare routine","2021-08-05T12:13:40.000Z","18122653288220610","0","rumpa_rup","@beminimalist__ I have 2 more questions, can this oil be layered with lactic acid serum? And can vitamin c serum  be used with a ceramide moisturizer?","2021-08-05T16:45:00.000Z","18016018789321360","0","beminimalist__","@rumpa_rup Initially, we want you to go slow and start by using only two products at present and later you can add more, please let us know over DM that what all products are you using so that we can help further","2021-08-06T04:56:13.000Z","3","Can i use this facil oil with multi peptide serum???","2021-08-05T09:51:40.000Z"
"18003286015345110","0","konz_mimo","https://www.instagram.com/p/CLeirrPpchH/","17843404937640911","0","beminimalist__","@lyla_99_k Hey, No, please avoid using it with Adapalene. Finish your current regime of adapalene first & then start using it","2021-08-16T13:17:28.000Z",,,,,,,,,,,"1","My current night time routine for my acne , I'm keeping it simple because I'm using Adapalene. Cleanse>tone>Adapalene 0.1% gel by the moisturiser-sandwich technique. So i just wanna know if this is safe to use as my last step. Hope you reply.@beminimalist__","2021-08-16T12:39:13.000Z"
"17951409469507504","1","diana_chhakchhuak","https://www.instagram.com/p/CLeirrPpchH/","17887010774427173","1","beminimalist__","@diana_chhakchhuak Hey, rosehip is the last step of skincare and yes, this can be used after using Lactic and Retinol :) Hope this helps !","2021-09-04T06:05:59.000Z","17914176274883744","0","diana_chhakchhuak","@beminimalist__ yes it does help...thank you","2021-09-05T12:16:43.000Z","17920186504822334","0","beminimalist__","@diana_chhakchhuak Let us know if you have any further queries, we are just a message away ❤️","2021-09-05T12:39:16.000Z","3","Hello I would like to know if this oil can be applied at the last step when using either lactic acid or retinol serum at night? Will it cause irritation as it contains vitamin C in this oil...if layered along with lactic acid or retinol serum, because I have heard that vitamin c and retinol/lactic should not be combined as it may cause irritation?","2021-09-03T13:52:19.000Z"
"18099543049269706","0","sneha.sharma007","https://www.instagram.com/p/CLeirrPpchH/","18247658551060300","0","beminimalist__","@sneha.sharma007 Hey, yes this can be used with Niacinamide, Rosehip is the last step on skincare routine, use this in PM after the moisturizer","2021-09-04T05:57:52.000Z",,,,,,,,,,,"1","Can i  use this oil with niacinaminde 10%????","2021-09-03T20:32:37.000Z"
"18190124647185329","0","asfiyansari","https://www.instagram.com/p/CLeirrPpchH/","17911927517052184","0","beminimalist__","Hey @asfiyansari Please help us with the concern which you are trying to address. Please DM  us so that we can have a detailed discussion.","2021-09-12T13:08:43.000Z",,,,,,,,,,,"1","Hello. Can I replace my Minimalist Vitamin C serum with this?","2021-09-12T09:45:14.000Z"
"17889626051396009","0","akash.shinde0508","https://www.instagram.com/p/CLeirrPpchH/","17881718498543996","0","beminimalist__","@akash.shinde0508 �Hi, would love to help you here! 

She can add our Hyaluronic + VitaminB5 for dry and dehydrated skin as it provides multi-level hydration. Hyaluronic acid is a humectant(water-loving ingredient), which attracts moisture and has a unique capacity to retain water. It is the reason behind making the skin look hydrated, plump, and young

For dull skin- Use Vitamin C 10% as it is a proven skin-brightener and antioxidant. It boosts collagen(a type of protein) formation & improves your skin's natural cell turnover, giving you a bright & glowing complexion","2021-11-08T05:12:38.000Z",,,,,,,,,,,"1","Hi,i am using vit c & niacinamide serum. Please suggest serum for my mom, she is experiencing very dry ,dull & dehydrated skin now a days..she is in her late 40s","2021-11-05T20:03:03.000Z"
"17937028231732529","0","avenizd___vay","https://www.instagram.com/p/CLeirrPpchH/","18020232868334489","1","zualtei___m","@avenizd___vay a chiang e a chiang e😂","2021-11-11T04:39:20.000Z",,,,,,,,,,,"1","@rxxhxxz @zuali___ray","2021-11-11T04:34:39.000Z"
"17922682325008761","0","jaspreet_kaur4297","https://www.instagram.com/p/CLeirrPpchH/","17912948567184679","1","beminimalist__","Hey @jaspreet_kaur4297 If you wish to use then you can:-

As Rosehip Oil + VC-IP 3% is pure cold-pressed oil having a high content of essential fatty and unsaturated acids with antioxidant properties. Coupled with 3% VC-IP (Ascorbyl Tetraisopalmitate) which is an oil-soluble vitamin C derivative. Helps in brightening, repairing skin, fading scars, and also reducing signs of photoaging.","2021-12-10T05:29:54.000Z",,,,,,,,,,,"1","@beminimalist__ Can I take rosehip oil instead of vitamin C?","2021-12-08T10:03:07.000Z"
"17922647735020851","0","missminniedas","https://www.instagram.com/p/CLeirrPpchH/","17885315723535167","0","beminimalist__","@missminniedas No there is no such side effects from our product. As Rosehip Oil + VC-IP 3% is pure cold-pressed oil having a high content of essential fatty and unsaturated acids with antioxidant properties. Coupled with 3% VC-IP (Ascorbyl Tetraisopalmitate) which is an oil-soluble vitamin C derivative. Helps in brightening, repairing skin, fading scars, and also reducing signs of photoaging.

For acne-prone skin, use Niacinamide 5% + HA is a daily serum that repairs & soothes sensitive skin. It works great as it builds a barrier that acts as the first line of defense. Niacinamide helps in oil control & Hyaluronic Acid helps to keep the skin hydrated","2021-12-10T05:55:05.000Z",,,,,,,,,,,"1","I have dry acne prone skin winters , though this one sounds fantastic for dry skin but scared if this will give acne’s","2021-12-09T18:07:31.000Z"
"17900493029309898","0","sonali24_sharma","https://www.instagram.com/p/CLeirrPpchH/","17927541973844038","2","beminimalist__","Hey @sonali24_sharma We suggest using Rosehip by the age of 16 and above. You have to apply the Rosehip Oil as an end step after moisturizer. Yes you can apply the toner after cleansing your face and if you wish yo skip toning part then you can skip it as well. You can follow this regime:-

AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)

PM : Cleanse > Tone > Moisturizer> Rosehip Oil","2021-12-11T04:50:07.000Z","18024239500330983","0","sonali24_sharma","@beminimalist__ Thanks for the info. ❤️Surely gonna place the order for same .","2021-12-11T05:57:12.000Z","17911600805243425","0","beminimalist__","@sonali24_sharma You're most welcome❤️","2021-12-11T06:30:13.000Z","3","Which is the suitable age group for this ? Also,  do I need to pre apply a toner or not ?","2021-12-10T16:02:16.000Z"
"17928613997047605","0","nisha_mohd_","https://www.instagram.com/p/CLeirrPpchH/","17950747162653830","0","beminimalist__","@nisha_mohd_ Hey, you can use Vitamin C which is a glow boosting daily serum that brightens & tones sun damaged & dull skin with dark spots & works well with all skin types �","2022-01-27T05:35:51.000Z",,,,,,,,,,,"1","Hey . I have normal skin tone and I’m using hyaluronic acid for now. I need something for glow on my skin . Which one would you suggest ?","2022-01-26T04:22:47.000Z"
"17927185322038316","1","ipsita1429","https://www.instagram.com/p/CLeirrPpchH/",,,,,,,,,,,,,,,,"0","Can I use rosehip oil tor of retinol se","2022-01-31T09:36:39.000Z"
"18146952124240260","0","ipsita1429","https://www.instagram.com/p/CLeirrPpchH/","17904520964512554","1","beminimalist__","Hey @ipsita1429 Yes, you can layer them. Use Rosehip Oil as your end step after using moisturizer in PM and keep 3-5 minutes gap in layering.","2022-02-01T05:01:43.000Z",,,,,,,,,,,"1","Can I use rosehip oil top of retinol serum at night","2022-01-31T09:37:40.000Z"
"17925299279502388","0","itsrealmepro","https://www.instagram.com/p/CLeirrPpchH/","17997944488455344","0","beminimalist__","@itsrealmepro Hey, you can pair these actives with our Rosehip oil. However, we recommend using Vitamin C during AM routine and Rosehip oil at night so avoid using them in one routine.","2022-05-31T12:22:25.000Z",,,,,,,,,,,"1","What all actives can be used below rosehip oil I mean it it ok to use retinol  or vitamin c or niacinamide cos I use all three but one active once","2022-05-31T07:42:31.000Z"
"17952246182151597","0","anjaliichaudharyy","https://www.instagram.com/p/CLeirrPpchH/","18187307089209478","0","beminimalist__","Yes, please keep a gap of 5 minutes while layering the product.","2022-10-18T13:36:23.000Z",,,,,,,,,,,"1","Can I pair rose hip oil with innisfree tea tree seed moisturiser?","2022-09-25T06:08:52.000Z"
"18169933330120169","0","firdaus.fatima.39395","https://www.instagram.com/p/CNuvOkKJDsN/","17966122843411859","0","beminimalist__","@firdaus.fatima.39395 Apologies, we don't have VItamin C 20% as of now but be assured, Vitamin C is a glow boosting daily serum that brightens & tones sun damaged & dull skin with dark spots & works well with all skin types 

This will surely not disappoint you

Also  please let us know do you have sensitive skin over DM so that we can discuss better and we can help you :)","2021-06-05T10:02:44.000Z","17948566396474751","0","firdaus.fatima.39395","@beminimalist__ I get answers here fast  than dm .  Four times I have dm but got no reply. I don't have sensitive skin but my skin changes with climate .but mostly it like combination. These days I m having few dry patches on chin nd around mouth after I wash my face .but after doing my skincare it hides.but if I apply makeup they appear even after all the skin care😢","2021-06-05T11:14:43.000Z","17924859616622183","0","beminimalist__","@firdaus.fatima.39395 We certainly don't want this to be your experience with us, This needs to be discussed in detail, that is why we suggest you to DM us, however, Please accept our sincere apologies however it looks like some technical glitch due to which we are unable to find your DM request you to please send us a DM again so that we can check and assist","2021-06-05T13:18:35.000Z","6","I have started using active in my skincare one month ago. I'm a beginner. Currently I'm using  hyaluronic acid  alpha arbutin  vitamin c  niacinamide 5% rosehip oil. Does niacinamide 10% dry skin as I m having dry skin these days. My skin changes with climate.  I want to add retinol  tonner.  So plz tell me what should I layer nd what should I buy.... I haven't used retinol ever.but everyone  is saying it is imp in skincare... what should  I do .plz help.","2021-06-04T18:54:37.000Z"
"18113996548221975","0","isha0406","https://www.instagram.com/p/CNuvOkKJDsN/","17878685414315920","0","beminimalist__","@isha0406 Hey, please let us know which product you are referring here so that we can help better, also, you can check this out here https://beminimalist.co/collections/all . Hope this helps :)","2021-06-06T05:45:09.000Z",,,,,,,,,,,"1","Pp","2021-06-05T17:02:10.000Z"
"17936291362543087","0","mehta.maya123","https://www.instagram.com/p/CNuvOkKJDsN/","17891045678108362","1","beminimalist__","@mehta.maya123 Hey, apologies for the delay in response, we have reverted you over DM, request you to kindly share the required information so that we can assist better","2021-06-16T11:22:18.000Z","17894178611151580","0","mehta.maya123","@beminimalist__ I think there is some problem with dm bcz we get fast reply on post for dm there is no reply..","2021-06-17T02:46:22.000Z","17902208933006243","0","beminimalist__","Hey @mehta.maya123 Apologies for not responding to your DM, it is never our intention to ignore any message or DM, We have a heavy flow of messages and because of that some DMs get leftover but we do reply to all the messages there can be a delay but not ignorance. We always try to respond maximum number over DM daily we hope you will understand. However, we have reverted you over DM request you to please check","2021-06-17T11:30:38.000Z","5","texture of 5% niacinamide and vitamin c serum is not easy to spread evenly on skin. Product mentions to use 2-3 drops but u actually cant work with that because it is very fast absorbing and does not apply smoothly to skin","2021-06-16T01:41:56.000Z"
"17924159353637571","0","us.er0714","https://www.instagram.com/p/CNuvOkKJDsN/","17919900568694017","0","beminimalist__","Hey @tanumhatre.1027 we would love to share the regime with you to follow here it is in AM  after cleansing and toning apply  Niacinamide on dry skin  then with a gap of 3-5 minutes apply moisturizer and end your regime with sunscreen and in PM follow the same regime just skip the sunscreen","2021-06-19T13:21:42.000Z",,,,,,,,,,,"1","How and when to apply this?","2021-06-19T13:17:54.000Z"
"18235691983035170","0","a.s.writer_sarita_choudhary143","https://www.instagram.com/p/CNuvOkKJDsN/","17903727992006551","0","beminimalist__","@writer_sarita_choudhary143 Hey, We thank you for your interest and really glad that you want to review our products. However, we do not engage in any collaboration as this influences the product feedback in some manner. We believe the customers including your followers should get the most unbiased product opinion. Hence this decision to not sponsor or offer products as barter. Hope you'll understand and support our decision","2021-06-29T07:56:15.000Z",,,,,,,,,,,"1","Dm for any Paid parmotion and collaboration with me","2021-06-28T14:54:08.000Z"
"17881824254315556","0","manmayuri_borah","https://www.instagram.com/p/CNuvOkKJDsN/","17958414370451190","2","beminimalist__","@manmayuri_borah Hey, Use Salicylic acid first on dry skin and then after 5 min gap apply Niacinamide on dry skin only in the PM. Top it with a moisturizer. Always use both the actives on dry skin.","2021-07-03T13:25:44.000Z","17932913221586807","0","manmayuri_borah","@beminimalist__ thank you so much for responding❤️","2021-07-03T13:29:32.000Z","17881283075486746","2","beminimalist__","@manmayuri_borah You're most welcome","2021-07-03T13:34:21.000Z","3","Hi, how can I layer salicylic acid and niacinamide 5% HA1%? Should I use niacinamide HA first cuz HA needs to be used on damp skin then move on to salicylic acid?","2021-07-03T12:47:40.000Z"
"17995125109364063","0","archana22sharma","https://www.instagram.com/p/CNuvOkKJDsN/","17879353790392456","0","beminimalist__","@archana22sharma Hey, please let us know which products are you using so that we can help further?","2021-08-10T05:56:53.000Z",,,,,,,,,,,"1","today i started this combination n+ha ,can i apply this befor my night routine pls rply asap","2021-08-09T17:39:54.000Z"
"18085322473287677","0","dizaell","https://www.instagram.com/p/CNuvOkKJDsN/","17890905218364063","0","beminimalist__","@dizaell Hey, we would love to help here, here is the routine for you, ""AM : Niacinamide
 PM : Salicylic Acid > Niacinamide
 PM: Niacinamide 
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product(s) also note that the multiple PM routines shared above are to be used on separate nights, please do not overlap these routines
 *Use Salicylic Acid on alternate days & gradually increase the frequency to daily & if you have sensitive skin, use Salicylic Acid only 2-3 times a week
 *Keep 3-5 mins gap while layering the products
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer""","2021-09-02T04:57:37.000Z",,,,,,,,,,,"1","Hi there, how to use salicylic acid 2% and niacinamide 5% + HA 1% ? I'm a beginner and I have acne prone, sensitive, combination skin. I just got these two products and don't know how to use them.😥","2021-09-01T18:33:18.000Z"
"17891589746485091","0","pearxlx","https://www.instagram.com/p/CNuvOkKJDsN/","17935273135627580","0","beminimalist__","@pearxlx Hey, please let us know the percentage of Salicylic acid that your facewash has so that we can help further?","2021-09-04T05:36:23.000Z",,,,,,,,,,,"1","Hey can i use niacinamide after my Salicylic acid face wash?","2021-09-03T16:45:41.000Z"
"17930322034705609","0","priyanka.sachdeva.9028","https://www.instagram.com/p/CNuvOkKJDsN/","18162983698162263","0","beminimalist__","@priyanka.sachdeva.9028 Hey, here is the routine for you, ""AM : Vitamin C > Niacinamide
 PM : Niacinamide
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product
 *Keep 3-5 mins gap while layering the products
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer""","2021-09-16T12:54:10.000Z",,,,,,,,,,,"1","Hey, how should I use niacinamide 5% and vitamin C 10% in my skincare routine? I am a beginner.","2021-09-16T08:23:35.000Z"
"17953170964478769","0","krit_k2","https://www.instagram.com/p/CNuvOkKJDsN/","17906149196170280","0","beminimalist__","Hey @krit_k2 We need more clarity on this we request you to please connect with over DM and share since when you are using the products and also share your exact application process so that we can understand and assist.","2021-09-22T06:22:46.000Z",,,,,,,,,,,"1","Hi I have started using Vitamin C and niacinimide 5% and also the PHA 3% Biotic toner. Had also ordered salicylic acid but before using that my skin got all red with spots and super dry please advise if all these can be used together and what shouldn’t be used","2021-09-21T07:03:39.000Z"
"17924054497896859","0","radhunanthu11296","https://www.instagram.com/p/CNuvOkKJDsN/","17916880115110507","0","beminimalist__","Hey @radhunanthu11296 We would love to share regime. Here it is:-

""AM : Vitamin C > Alpha Arbutin > Niacinamide
 PM : Alpha Arbutin > Niacinamide
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product
 *Keep 3-5 mins gap while layering the products
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer""","2021-12-02T06:03:45.000Z","17911117766234821","0","jennyglittergal","@beminimalist__ HI, how to layer minimalist vit c,tranexamic serum,salicylic serum and niacinamide.? i bought all these , currently using minimalist clenaser, toner and sepicalm. and also on benzoyl peroxide. can i layer the active with benz.peroxide. pls reply.tq","2021-12-03T01:45:35.000Z","18172962217161429","0","beminimalist__","@radhunanthu11296 We need more clarity on this please connect with us over DM to have detailed discussion.","2021-12-03T07:10:19.000Z","3","Hai minimalist,
 I have ordered your products like vitamin c serum and niacinamide 5 % HA 1 %, Alpha arbutin serum. These 3 products that I have purchased. How to use these three products simultaneously . Pls clarify me.","2021-12-01T04:11:01.000Z"
"17974584463467207","0","meenal8611","https://www.instagram.com/p/CNuvOkKJDsN/",,,,,,,,,,,,,,,,"0","Pp","2022-01-01T18:33:45.000Z"
"17926746547994854","0","meenal8611","https://www.instagram.com/p/CNuvOkKJDsN/","17938436095840396","0","beminimalist__","@meenal8611 Hey, our Niacinamide 10% is for INR 599/-

You can order the same from our website through this link-https://beminimalist.co/products/niacinamide-10","2022-01-02T06:43:24.000Z",,,,,,,,,,,"1","Would want to order 10% N serum","2022-01-01T18:35:33.000Z"
"17890218362423333","0","pataaakhaaguddiii","https://www.instagram.com/p/CNKsGGBpcxR/","17909777351274726","0","beminimalist__","Hey @cookingfrommykitchen No, we do not suggest using Retinol during lactation.","2021-11-25T04:39:06.000Z",,,,,,,,,,,"1","can breastfeeding women use this?","2021-11-23T14:05:07.000Z"
"17900444987290927","0","jashvani2612","https://www.instagram.com/p/CNKsGGBpcxR/","18214247476097023","0","beminimalist__","Hey @jashivani_2612 It costs INR. 589/-","2021-11-28T05:54:56.000Z",,,,,,,,,,,"1","Price","2021-11-28T05:48:00.000Z"
"17939746252732314","0","drea.mer6393","https://www.instagram.com/p/CNKsGGBpcxR/","18245230030079895","0","beminimalist__","Hey @drea.mer6393 We would like to inform you that Retinol is not a beginner friendly product. Since you already have that please make sure to perform a patch test and also just use it 2 times a week initially once your skin gets adapted towards the product then slowly increase the frequency.","2021-12-02T05:46:09.000Z",,,,,,,,,,,"1","Hey i m 27 . I started I m a beginner started using retinol 0.3 recently","2021-11-30T18:30:42.000Z"
"17962343908513451","0","__ramchuani__","https://www.instagram.com/p/CNKsGGBpcxR/","17909267048250860","0","beminimalist__","Hey @__ramchuani__ Retinol is not a beginner friendly product please let us know if are a beginner.","2021-12-05T06:05:42.000Z",,,,,,,,,,,"1","Im 20 years old is it ok to use retinol ,and who to use and when...plisss","2021-12-04T12:57:02.000Z"
"17953579654560423","0","dr.lubna_khalid","https://www.instagram.com/p/CNKsGGBpcxR/","17963564794474235","0","beminimalist__","Hey @dr.lubna_khalid Retinol 0.3% + Q10 is a powerful anti-aging, highly stable serum packed with Retinol and antioxidant Coenzyme Q10. Formulated in Squalane and Bakuchiol Oil for increasing efficacy, shown to have similar benefits as Retinol without any irritation. Retinol is proven to fade fine lines & wrinkles, even skin tone, and smoothen skin

  The suggested age for using Retinol is 19 and above however it is not a beginner  friendly product. So before using please let us know if you have ever using anti aging products or you are a beginner. Connect with us over DM to have detailed discussion.","2021-12-08T05:27:51.000Z",,,,,,,,,,,"1","How to use retinol and at what age should we start using what are its benefits?","2021-12-07T05:12:12.000Z"
"17890600739553853","1","manishamatey","https://www.instagram.com/p/CNKsGGBpcxR/","17859807743677828","1","beminimalist__","@manishamatey Hey, the suggested age for using Retinol is 19 and above however it is not a beginner friendly product.

Here is the regime: 

""AM : Moisturizer
 PM : Retinol 0.3% + Q10 
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product
 *Use  Retinol 0.3% + Q10 twice a week & gradually increase the frequency
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer""","2022-01-27T05:29:53.000Z",,,,,,,,,,,"1","Hey...m 48 years lady .I have bought retinol 0.3% Q10 ..Can i use this product and how to use?","2022-01-24T16:55:34.000Z"
"17926861841043749","0","manishamatey","https://www.instagram.com/p/CNKsGGBpcxR/","17973901999489909","0","beminimalist__","@manishamatey Retinol 0.3% + Q10 is a powerful anti-aging, highly stable serum packed with Retinol and antioxidant Coenzyme Q10. Formulated in Squalane and Bakuchiol Oil for increasing efficacy, shown to have similar benefits as Retinol without any irritation. Retinol is proven to fade fine lines & wrinkles, even skin tone, and smoothen skin

  For glowing and skin tightening our primary products are different","2022-01-27T05:30:40.000Z",,,,,,,,,,,"1","Hey m 48 year ...m a beginner i have bought minimalist retinol 0.3% Q10 but i don't know how to use i would like to to improve my skin texture skin tightening, glowing...plz suggest","2022-01-24T17:13:27.000Z"
"17993929336424830","0","sameenafthomas","https://www.instagram.com/p/CNKsGGBpcxR/","17842427918732092","0","beminimalist__","Hey @sameenafthomas We are extremely sorry for this experience  please be assured we are there for your help we request you to please send us a DM with details of your application process so that we can understand and assist you accordingly","2022-02-01T04:59:21.000Z",,,,,,,,,,,"1","Have been using it for a week now, it has further dried my skin..will not recommend it to anyone","2022-01-31T04:46:34.000Z"
"17853746417686213","0","riyagoswami326","https://www.instagram.com/p/CNKsGGBpcxR/","17962418728561474","0","beminimalist__","@riyagoswami326 Hey, you can apply 2-3 drops on cleansed face and dap it gently for 2-3 minutes","2022-02-14T04:52:12.000Z",,,,,,,,,,,"1","Can I massage  retinol serum","2022-02-12T10:06:57.000Z"
"17933627575963219","0","ammu_sethu","https://www.instagram.com/p/CNKsGGBpcxR/","18283491220052756","0","beminimalist__","@ammu_sethu Hey, would love to help you here! �
�Please help us with your skin concerns so that we can understand better & assist accordingly?","2022-02-18T08:49:31.000Z",,,,,,,,,,,"1","Hey, I haven't tried a skin care routine yet. I'm 26 yrs old. Can you please what all I should try or buy to start a simple skin care routine and at what time is preffered for applying this?","2022-02-14T08:02:20.000Z"
"18197399089150794","0","_ramanpreet_kaur","https://www.instagram.com/p/CNKsGGBpcxR/","18224425360103247","0","beminimalist__","@_ramanpreet_kaur Hey, may we know which particular active/actives are you referring to pair our Retinol with?
Also, we do not suggest using our Retinol for beginners as it is very strong so if you haven't used any Retinol based product prior in your life then you can instead go with our Granactive Retinoid which is a beginner-friendly anti-aging product.","2022-02-18T08:57:32.000Z",,,,,,,,,,,"1","Please tell if I can use this in combination with any other actives? Also that if I’m a beginner or what constitutes as being beginner? I’m a 29yr old female. Thanks looking forward for the reply","2022-02-17T01:55:07.000Z"
"17921598776101006","0","indori.couple","https://www.instagram.com/p/CNKsGGBpcxR/","17931398368935862","0","beminimalist__","@indori.couple Hey, our team has reverted you back over the DM please check the same and help us with the required information.","2022-02-23T06:41:25.000Z",,,,,,,,,,,"1","Hey i have dm you pls chk","2022-02-23T02:28:43.000Z"
"17967432874538770","0","ramnik.1234","https://www.instagram.com/p/CNKsGGBpcxR/","17938265491918089","0","beminimalist__","Hey @ramnik.1234, Would request you to please DM us with the routine you are follow and how you are using the product also would like to inform you that we have a different product for fine lines near the eyes as we do not recommend applying it too near to the eyes","2022-03-03T09:10:30.000Z",,,,,,,,,,,"1","Hi I am using this from last 3 months but no useful for my fine lines around my mouth and eyes. I am using twice a week. Pls suggest","2022-02-26T13:35:47.000Z"
"17942095564787518","0","s.a.n.a_.saha","https://www.instagram.com/p/CNKsGGBpcxR/","17895986747589385","0","beminimalist__","Hey @s.a.n.a_.saha, If she is new to retinol she can use Granactive Retinoid 2% as it is an anti-ageing formula that helps in removing fine lines and wrinkles by increasing cell turnover & stimulating collagen(a type of protein) production revealing radiant, youthful, firmer-looking glowy skin 
and if she has used retinol she can use our Retinol 0.3% + Q10.","2022-03-08T08:53:01.000Z",,,,,,,,,,,"1","My mom is nearing 40 , is this product a good one to start with anti aging stuffs???","2022-03-07T23:46:01.000Z"
"17916368261253558","0","makeover_by_rupalisharma","https://www.instagram.com/p/CNKsGGBpcxR/","17896513913593161","0","beminimalist__","Hey @makeover_by_rupalisharma, Retinol 0.3% Costs ₹ 589","2022-03-28T06:39:03.000Z",,,,,,,,,,,"1","Pp","2022-03-27T06:04:24.000Z"
"17950749796827584","0","stories_between_spices","https://www.instagram.com/p/CNKsGGBpcxR/","17948429995832063","0","stories_between_spices","@stories_between_spices PM- same thing except a night gel with niacinamide. I want to use the retinol at night instead of Alpha arbutin. Please help @beminimalist__","2022-04-01T17:12:01.000Z","17946186556756669","0","beminimalist__","Hey @stories_between_spices, Would request you to please DM us with the Night gel you are referring to so that we can help you accordingly","2022-04-04T06:06:10.000Z",,,,,,"2","Hi so I'm planning to include this in my routine. I need some guidance around layering. My skincare routine looks like this- AM- cleanse, vit c toner, alpha arbutin serum, vitamin c cream n sunscreen.","2022-04-01T17:10:55.000Z"
"17942150800937392","1","ishitathakkerr","https://www.instagram.com/p/CNKsGGBpcxR/","17981586316492605","0","beminimalist__","Hey @ishitathakkerr, It might help however we have a different product for acne would request you to please DM us so that we can help you accordingly","2022-04-04T06:05:00.000Z",,,,,,,,,,,"1","Does this product help with acne ?","2022-04-03T18:30:30.000Z"
"17922693029187652","0","tyagi93sakshi","https://www.instagram.com/p/CNKsGGBpcxR/","17940840883884720","0","beminimalist__","@tyagi93sakshi Hey, you can layer any moisturizer with this serum.","2022-04-20T04:51:33.000Z",,,,,,,,,,,"1","Which moisturiser can layer with this serum??","2022-04-19T11:23:49.000Z"
